id,t,patientAMKA,doctorAMKA,diagnosis
13481,2017-02-28 13:50:48,3536845537931342,36756544512499,S63281S
13482,2017-02-28 13:57:22,3534278505749912,6304161666376116,
13484,2017-02-28 14:21:24,3568765392252538,6042728556976184,
13485,2017-02-28 14:23:24,3576562192639646,5602233538436732,L02225
13487,2017-02-28 14:30:46,3576056804871473,5100177349948590,S1121XS
13488,2017-02-28 14:31:51,5602220309420706,63048034991073397,S52282F
13490,2017-02-28 14:44:13,4911802401349992143,5100177349948590,S82032C
13491,2017-02-28 14:45:12,5490049260048619,6304745877947815701,S6980XS
13492,2017-02-28 14:45:45,3568879343840745,3565872852409203,H52532
13493,2017-02-28 14:46:55,3584100898092156,30400751029246,
13494,2017-02-28 14:54:57,5602251378916084,6304161666376116,M3504
13495,2017-02-28 14:58:17,3586307866255123,36756544512499,W932XXD
13497,2017-02-28 15:02:54,3575851471835715,3533987886801784,S2223XB
13498,2017-02-28 15:08:13,3567249601622626,3565872852409203,
13499,2017-02-28 15:10:40,5602239776983731,374622986283793,W9411XS
13500,2017-02-28 15:18:26,5443115123944043,3549504964126885,
13501,2017-02-28 15:49:12,3550090882905887,5100138761745641,W1841
13502,2017-02-28 16:03:41,30238364083345,3528546887247160,
13504,2017-02-28 16:15:08,6762166650382388891,3531589109644678,
13506,2017-02-28 16:31:13,201502123423271,4844890553480605,S6980XS
13507,2017-02-28 16:38:07,3577709405316293,3537844417030308,
13509,2017-02-28 16:43:29,3543598221017834,374288783393498,S82399F
13510,2017-02-28 16:48:57,3587140032153115,372301064587696,
13511,2017-02-28 16:50:46,3585876182978031,4844890553480605,
13512,2017-02-28 16:54:47,67617602686149086,374288783393498,M7501
13513,2017-02-28 16:55:05,5602233449072715622,3565165312704283,
13515,2017-02-28 16:57:00,30267940959348,3565165312704283,S6699
13517,2017-02-28 17:25:25,5521998986816902,6304745877947815701,S6980XS
13519,2017-02-28 17:38:55,5602233296852286,63048034991073397,
13520,2017-02-28 18:00:19,6374558263903777,30417115040586,Y36040
13521,2017-02-28 18:06:15,3538790748730612,63048034991073397,W1841
13523,2017-02-28 18:19:24,3563898918362427,201976947992697,
13524,2017-02-28 18:20:53,6706253316800738585,30400751029246,V1900
13525,2017-02-28 18:21:45,3580351532708780,3528546887247160,H159
13526,2017-02-28 18:24:22,4017952628444,4986101036974,M7501
13528,2017-02-28 18:26:34,3577114691906941,3528546887247160,S2223XB
13529,2017-02-28 18:30:07,3552942865657166,3565165312704283,
13531,2017-02-28 18:51:07,374288475743703,3528546887247160,S6699
13534,2017-02-28 19:02:44,3585876182978031,6331101528239306450,S52613B
13535,2017-02-28 19:04:09,4175002793014041,3528546887247160,M1A079
13537,2017-02-28 19:19:59,3584777075588336,3537859511007622,M3504
13538,2017-02-28 19:23:32,5108750411580657,374622986283793,M3504
13539,2017-02-28 19:35:19,4913071613749349,3528546887247160,S6699
13540,2017-02-28 19:37:56,3542195076161030,3565872852409203,
13541,2017-02-28 19:38:25,3541841273150307,6304161666376116,Y36040
13542,2017-02-28 19:41:11,3537832652223084,3549504964126885,S82871E
13544,2017-02-28 19:57:40,201682308706409,3537859511007622,M25262
13545,2017-02-28 19:59:23,3566580969886630,36756544512499,W1841
13546,2017-02-28 20:01:16,3529592173547961,3565872852409203,
13547,2017-02-28 20:10:18,5443115123944043,6304745877947815701,S56493
13548,2017-02-28 20:10:35,6304540170259241,374622986283793,
13549,2017-02-28 20:13:52,493642450296865064,6304161666376116,S2223XB
13551,2017-02-28 20:30:17,5593779813791473,3528546887247160,S52613B
13552,2017-02-28 20:30:48,4041595133935,3537844417030308,M3504
13553,2017-02-28 20:32:59,5602249675403558,3549504964126885,T81516S
13554,2017-02-28 20:33:01,3559278336177499,372301064587696,W932XXD
13556,2017-02-28 20:58:39,6381978379543344,3528546887247160,
13558,2017-02-28 21:20:40,4026780418864814,3565165312704283,M7501
13559,2017-02-28 21:32:38,30558515380708,4844890553480605,K449
13560,2017-02-28 21:34:10,3583615698001025,4844890553480605,
13561,2017-02-28 21:37:35,3543598221017834,36756544512499,S62643S
13562,2017-02-28 21:38:59,5602215389554408,30400751029246,Y36040
13563,2017-02-28 21:41:46,5602257922971293,5602233538436732,
13564,2017-02-28 21:48:12,4017952628444,30417115040586,V1900
13565,2017-02-28 21:50:47,4405443156715539,372301064587696,
13566,2017-02-28 22:01:20,3549323398766772,3537859511007622,
13567,2017-02-28 22:02:01,30558515380708,63048034991073397,
13568,2017-02-28 22:10:03,5108759876568677,63048034991073397,
13569,2017-02-28 22:15:31,30141903992259,4844890553480605,S1121XS
13570,2017-02-28 22:24:05,60463131965019539,3565165312704283,S56493
13572,2017-02-28 22:34:25,675950968076079158,372301064587696,O2491
13573,2017-02-28 22:43:14,6371284056750902,3528546887247160,
13574,2017-02-28 22:53:53,5002352461722417,3538166810727911,S82399F
13575,2017-02-28 22:58:53,374622298405712,4986101036974,S82871E
13576,2017-02-28 23:02:12,3534523948199153,6331101528239306450,H159
13577,2017-02-28 23:09:12,201850900323747,4986101036974,M3504
13579,2017-02-28 23:14:07,3550118153296130,30400751029246,M1A079
13580,2017-02-28 23:28:17,3547464121271359,4844890553480605,T81516S
13581,2017-02-28 23:32:32,3584578470570394,201976947992697,
13583,2017-02-28 23:37:56,3559293232705384,63048034991073397,
13584,2017-02-28 23:46:47,201646692091835,3537859511007622,S82871E
13585,2017-02-28 23:46:56,3559877774698740,3549504964126885,S6699
13586,2017-02-28 23:47:26,5412176002245321,372301064587696,S82399F
13587,2017-02-28 23:50:52,5443115123944043,3538166810727911,
13591,2017-03-01 00:19:56,201751482174385,4913781114412342,M25262
13592,2017-03-01 00:26:34,3586371465516525,374283551924806,S6699
13593,2017-03-01 00:28:18,5602245103652394,63048034991073397,S63281S
13594,2017-03-01 00:38:19,3554908665657613,30400751029246,L230
13595,2017-03-01 00:39:16,3535579119591726,3531589109644678,S1121XS
13596,2017-03-01 00:52:21,3585511985683443,6331101528239306450,T81516S
13597,2017-03-01 00:54:11,3540539460063538,63048034991073397,
13598,2017-03-01 01:12:17,5571598653743345,4844890553480605,
13599,2017-03-01 01:17:08,3544567657077215,30417115040586,
13600,2017-03-01 01:24:28,560223562631305318,3538166810727911,
13601,2017-03-01 01:50:54,677137020021347595,36756544512499,
13602,2017-03-01 01:51:59,633462284613599397,3549504964126885,
13604,2017-03-01 02:04:34,3579867798465156,633325356325741801,S82032C
13605,2017-03-01 02:08:26,5048376378345398,4913781114412342,
13607,2017-03-01 02:17:07,3551107991179292,374622986283793,S62643S
13608,2017-03-01 02:24:27,3574246357154565,63048034991073397,W9411XS
13609,2017-03-01 02:29:12,4936888870981544,3533987886801784,V1900
13610,2017-03-01 02:30:10,3548687578986983,5602233538436732,T81516S
13612,2017-03-01 02:40:59,6334916763390128,372301064587696,T81516S
13614,2017-03-01 02:52:21,374283342676814,3538166810727911,M25262
13615,2017-03-01 02:55:30,5140024974492811,3528546887247160,S82032C
13617,2017-03-01 03:07:34,376795164613185,3565165312704283,M25262
13618,2017-03-01 03:09:05,3538281134987461,6042728556976184,S52282F
13619,2017-03-01 03:09:22,4936287679018702064,372301064587696,
13620,2017-03-01 03:15:40,3586896203030363,5100138761745641,O2491
13622,2017-03-01 03:22:36,3554431981273072,3565872852409203,S63281S
13623,2017-03-01 03:22:38,5602218365731735,374288783393498,S6699
13627,2017-03-01 03:40:40,5893271438423896080,36756544512499,
13628,2017-03-01 03:43:03,3543479725125318,6304745877947815701,W932XXD
13629,2017-03-01 03:46:01,3557271380027944,374288783393498,
13630,2017-03-01 03:57:51,3567727380334331,6042728556976184,M25262
13633,2017-03-01 04:14:37,3562788256238373,3533987886801784,M7501
13635,2017-03-01 04:24:38,5602237053080486,5100138761745641,M3504
13636,2017-03-01 04:25:59,3576483401969593,3537859511007622,H52532
13637,2017-03-01 04:27:21,3587349131219723,3549504964126885,H159
13638,2017-03-01 04:29:05,30184089123232,6304161666376116,
13639,2017-03-01 04:37:27,36909089312896,30417115040586,O2491
13641,2017-03-01 05:00:41,3584599447116285,6331101528239306450,
13642,2017-03-01 05:07:20,3557986459236460,4844890553480605,Y36040
13643,2017-03-01 05:08:48,4175003685482866,6304745877947815701,W1841
13644,2017-03-01 05:29:05,5018899506386857657,372301064587696,
13645,2017-03-01 05:34:41,6399777162944846,6331101528239306450,O2491
13646,2017-03-01 05:42:32,3559368073357915,3565165312704283,S62643S
13647,2017-03-01 05:49:16,3562029907060092,3537859511007622,S82032C
13648,2017-03-01 05:51:15,3556841537075862,633325356325741801,S56493
13649,2017-03-01 06:04:18,4175003685482866,5602233538436732,M3504
13650,2017-03-01 06:15:26,5048372776385425,3549504964126885,
13651,2017-03-01 06:15:38,4913529349077038,6304745877947815701,
13652,2017-03-01 06:20:06,374283240607416,3565165312704283,S82871E
13653,2017-03-01 06:24:03,3531372598083181,30400751029246,W9411XS
13654,2017-03-01 06:30:30,6762166650382388891,6304161666376116,K449
13656,2017-03-01 06:32:29,3565431383487939,30417115040586,L230
13657,2017-03-01 06:42:05,5048376378345398,374288783393498,L230
13658,2017-03-01 06:57:27,3573174970307892,633325356325741801,M1A079
13659,2017-03-01 07:00:11,3583615698001025,3565165312704283,W932XXD
13662,2017-03-01 07:13:03,4905276630746778,6304161666376116,W1841
13663,2017-03-01 07:15:13,3584887794285252,3533987886801784,T81516S
13664,2017-03-01 07:15:17,3535567980709675,3537859511007622,H52532
13665,2017-03-01 07:22:32,3534628226762216,5100138761745641,
13666,2017-03-01 07:23:55,67638034072661505,6331101528239306450,M1A079
13668,2017-03-01 07:37:29,3552990788089553,3549504964126885,M25262
13669,2017-03-01 07:40:40,30354726601748,201976947992697,
13670,2017-03-01 07:40:57,6761341237506559,3538166810727911,
13671,2017-03-01 08:00:00,3583615698001025,3538166810727911,
13672,2017-03-01 08:11:40,3549419673629956,3531589109644678,S83134A
13675,2017-03-01 08:28:37,337941433044848,3531589109644678,O2491
13676,2017-03-01 08:38:52,5602251298529785,3538166810727911,H52532
13677,2017-03-01 08:39:19,4508633736559144,6331101528239306450,H52532
13678,2017-03-01 08:42:19,3559928982087448,372301064587696,S6980XS
13681,2017-03-01 09:08:40,4026874826379778,3537859511007622,H52532
13682,2017-03-01 09:15:55,5048372336810904,5100138761745641,
13683,2017-03-01 09:26:51,3579790334307973,6331101528239306450,
13684,2017-03-01 09:27:01,30086488011472,3531589109644678,M7501
13685,2017-03-01 09:27:25,3581081530554550,5602233538436732,S52282F
13686,2017-03-01 09:32:53,50380397023333870,36756544512499,M25262
13687,2017-03-01 09:34:22,5602252265888790633,374622986283793,T81516S
13689,2017-03-01 09:40:28,201850900323747,374283551924806,S52282F
13690,2017-03-01 09:43:35,36645752240101,3537859511007622,
13698,2017-03-01 10:06:36,3555282331277696,30417115040586,
13699,2017-03-01 10:08:19,4844170190332877,6304745877947815701,Y36040
13700,2017-03-01 10:21:19,3586504969156626,372301064587696,
13703,2017-03-01 10:27:28,5602218365731735,374283551924806,
13704,2017-03-01 10:40:53,3565314059360889,30400751029246,
13705,2017-03-01 10:41:53,3568879343840745,3537859511007622,H159
13706,2017-03-01 10:45:04,56022539422562861,30400751029246,S63281S
13707,2017-03-01 10:47:16,6334691623178057329,6331101528239306450,L230
13709,2017-03-01 10:49:15,4903595586835174,3565872852409203,
13711,2017-03-01 11:04:17,30280933119994,3565872852409203,
13714,2017-03-01 11:20:26,6333525019217532733,3533987886801784,
13715,2017-03-01 11:31:13,5048379546293029,3537844417030308,T81516S
13716,2017-03-01 11:40:33,604638893372396736,36756544512499,S82399F
13718,2017-03-01 11:48:44,3567871289489059,3538166810727911,
13719,2017-03-01 11:48:49,3565909444179942,4913457862323862,
13720,2017-03-01 11:50:42,3565431383487939,3531589109644678,M1A079
13721,2017-03-01 11:50:48,5435893018054249,4913457862323862,L02225
13722,2017-03-01 12:02:21,5371389631674022,3537844417030308,S6699
13724,2017-03-01 12:06:39,3562152859902762,30417115040586,S82032C
13725,2017-03-01 12:12:18,3577018165232413,3533987886801784,
13726,2017-03-01 12:13:52,633446124738845740,6304745877947815701,S52282F
13727,2017-03-01 12:14:16,5048374309671784,3531589109644678,W1841
13728,2017-03-01 12:26:11,3536536262191372,3537844417030308,S83134A
13730,2017-03-01 12:37:44,4017952310401158,5100138761745641,S52282F
13731,2017-03-01 12:45:30,3554659321314004,3531589109644678,M1A079
13732,2017-03-01 12:45:35,3586928709247033,372301064587696,S52282F
13733,2017-03-01 12:48:37,201646692091835,5602233538436732,M7501
13734,2017-03-01 13:02:10,3553715153425283,372301064587696,
13736,2017-03-01 13:05:36,3577114691906941,4844890553480605,S63281S
13740,2017-03-01 13:40:43,5108758701390869,3531589109644678,W9411XS
13741,2017-03-01 13:57:40,201834340273399,3528546887247160,
13742,2017-03-01 14:23:01,60463131965019539,372301064587696,
13743,2017-03-01 14:27:18,50183592728439985,374283551924806,S1121XS
13744,2017-03-01 14:29:57,3586562840376821,30400751029246,
13745,2017-03-01 14:34:26,3565753855882333,3538166810727911,
13747,2017-03-01 15:01:59,3552942865657166,4844890553480605,S62643S
13748,2017-03-01 15:05:35,560223052605779953,5100177349948590,O2491
13750,2017-03-01 15:17:39,5602251378916084,3531589109644678,
13751,2017-03-01 15:24:36,3568745258430378,6304745877947815701,M7501
13752,2017-03-01 15:30:57,5452950055794026,5602233538436732,
13754,2017-03-01 15:46:20,374288482149514,633325356325741801,
13755,2017-03-01 15:49:00,491105784498492432,633325356325741801,S6980XS
13757,2017-03-01 15:52:25,3533685589303013,374622986283793,
13758,2017-03-01 15:56:39,560224299199139834,4913781114412342,
13759,2017-03-01 15:56:42,6334916763390128,374622986283793,
13760,2017-03-01 15:58:13,5101210558308443,5100138761745641,
13761,2017-03-01 16:18:03,3559382055655170,30400751029246,
13763,2017-03-01 16:23:36,3574974850376365,3565165312704283,S82032C
13765,2017-03-01 16:42:32,3557802686093949,201976947992697,M84454G
13766,2017-03-01 16:44:06,3587483985068587,3537859511007622,
13768,2017-03-01 17:04:28,374283029196086,3538166810727911,W932XXD
13769,2017-03-01 17:11:46,3584887794285252,3565165312704283,S52282F
13770,2017-03-01 17:17:22,5602249675403558,372301064587696,
13771,2017-03-01 17:22:11,3547073163298335,6304161666376116,S63281S
13772,2017-03-01 17:24:36,3585313417632167,6331101528239306450,
13775,2017-03-01 18:36:33,58931784229775813,6042728556976184,
13777,2017-03-01 18:44:02,5602212265476066544,4986101036974,S6699
13778,2017-03-01 18:48:00,30571307575930,30400751029246,S52613B
13779,2017-03-01 18:53:13,4913828761168204,63048034991073397,
13780,2017-03-01 19:06:31,3551271190667638,36756544512499,T81516S
13781,2017-03-01 19:10:18,3543593353862487,374283551924806,
13783,2017-03-01 19:27:02,604172824817180,6304161666376116,
13784,2017-03-01 19:43:54,63049250464771544,3565872852409203,L02225
13785,2017-03-01 19:45:03,3534523948199153,36756544512499,
13786,2017-03-01 19:45:22,6379762040191863,374622986283793,S83134A
13787,2017-03-01 19:45:51,67610173528063981,3528546887247160,M1A079
13788,2017-03-01 19:51:22,6333695029171347,374622986283793,T81516S
13791,2017-03-01 20:13:42,3583283240150376,63048034991073397,K449
13797,2017-03-01 20:43:42,5602243683994203,30400751029246,
13799,2017-03-01 20:47:31,3547837279318793,3537844417030308,
13800,2017-03-01 20:57:45,3545994499814267,6042728556976184,
13801,2017-03-01 21:29:21,675979964770198789,3533987886801784,M84454G
13802,2017-03-01 21:37:27,3559276216221080,633325356325741801,
13803,2017-03-01 21:48:15,4917263641623523,3537859511007622,M3504
13804,2017-03-01 21:58:55,337941963147938,201976947992697,S82871E
13805,2017-03-01 22:07:39,30293709491331,3537859511007622,S1121XS
13809,2017-03-01 22:42:09,56022121291693505,374288783393498,
13810,2017-03-01 22:46:59,3580991459535060,6304161666376116,S83134A
13811,2017-03-01 22:55:33,3574654766766533,3533987886801784,S2223XB
13812,2017-03-01 22:57:28,6370451178944629,6304161666376116,L230
13813,2017-03-01 23:04:58,3539388650669917,63048034991073397,S6980XS
13815,2017-03-01 23:18:21,3572707252097094,4986101036974,S62643S
13817,2017-03-01 23:20:38,3536011778255558,372301064587696,W1841
13818,2017-03-01 23:25:26,4405162980157888,6331101528239306450,M84454G
13820,2017-03-01 23:38:23,3548369864008109,3549504964126885,S62643S
13821,2017-03-01 23:44:19,5020219056074686,4913781114412342,
13822,2017-03-01 23:57:08,3542364054730410,374622986283793,S1121XS
13823,2017-03-02 00:02:24,3582675261153497,3531589109644678,M84454G
13824,2017-03-02 00:03:59,3558532179611951,30417115040586,M1A079
13825,2017-03-02 00:06:40,4508831188216961,5100138761745641,
13826,2017-03-02 00:09:27,5435240504502911,201976947992697,
13828,2017-03-02 00:21:00,4917263641623523,6331101528239306450,S52613B
13831,2017-03-02 00:29:00,3550118153296130,3528546887247160,H159
13832,2017-03-02 00:37:23,5602243683994203,3565165312704283,O2491
13833,2017-03-02 00:37:44,63048589489145916,3531589109644678,
13834,2017-03-02 00:41:31,3552990788089553,3533987886801784,
13835,2017-03-02 00:57:23,4903761620701603529,4986101036974,S1121XS
13836,2017-03-02 01:02:53,3584724229337632,6304745877947815701,H52532
13837,2017-03-02 01:10:44,3558384045681192,4986101036974,T81516S
